,(0:0),(1:0),(2:0),(3:0),(4:0),(5:0),(0:1),(1:1),(2:1),(3:1),(4:1),(5:1),(0:2),(1:2),(2:2),(3:2),(4:2),(5:2),(0:3),(1:3),(2:3),(3:3),(4:3),(5:3),(0:4),(1:4),(2:4),(3:4),(4:4),(5:4),(0:5),(1:5),(2:5),(3:5),(4:5),(5:5)
 iteration 614,99.79315517,0,94.17867846,93.08661831,87.04457975,90.21651158,98.18790941,95.67206189,94.2442046,94.16085787,0,89.24756903,96.73754469,95.31419708,92.74901763,92.90824053,92.83718669,91.63946962,95.31419708,93.96316797,91.70114873,90.72491206,91.54911938,91.72212398,94.07537205,0,0,0,89.29569849,90.39290699,92.70309962,91.49684234,90.3056305,89.12927646,88.32851049,89.11822379
 iteration 615,99.79522361,0,94.18067442,93.08859428,87.04651264,90.21842115,98.18995426,95.67408341,94.24620306,94.16283357,0,89.2494786,96.73956621,95.31619558,92.75099337,92.91019401,92.83911796,91.64137919,95.31619558,93.96514399,91.7031023,90.7268436,91.55102921,91.72401448,94.07735057,0,0,0,89.29758708,90.39477838,92.7050559,91.49877906,90.30754785,89.13117464,88.33037941,89.1200762
 iteration 616,99.79727138,0,94.18265043,93.0905505,87.0484262,90.22031163,98.19197866,95.67608472,94.24818155,94.16478951,0,89.25136908,96.74156752,95.31817409,92.75294935,92.91212796,92.84102991,91.64326967,95.31817409,93.96710024,91.70503633,90.72875583,91.55291995,91.72588608,94.07930929,0,0,0,89.29945678,90.39663106,92.70699262,91.50069641,90.30944603,89.13305384,88.33222965,89.12191008
 iteration 617,99.79929866,0,94.18460668,93.09248715,87.05032063,90.2221832,98.19398282,95.67806601,94.25014024,94.1667259,0,89.25324065,96.74354881,95.32013282,92.75488577,92.91404257,92.84292275,91.64514124,95.32013282,93.96903694,91.70695102,90.73064894,91.55479179,91.72773897,94.08124843,0,0,0,89.30130779,90.39846521,92.70890997,91.50259459,90.31132523,89.13491424,88.33406138,89.12372562
 iteration 618,99.80130568,0,94.18654336,93.09440443,87.05219612,90.22403605,98.19596693,95.68002749,94.25207935,94.16864292,0,89.25509351,96.74551029,95.32207196,92.75680283,92.91593803,92.84479666,91.64699409,95.32207196,93.97095426,91.70884656,90.73252311,91.5566449,91.72957332,94.08316818,0,0,0,89.30314029,90.40028102,92.71080815,91.50447378,90.31318563,89.13675604,88.33587479,89.12552301
 iteration 619,99.80329262,0,94.18846068,93.09630254,87.05405285,90.22587038,98.1979312,95.68196936,94.25399907,94.17054078,0,89.25692784,96.74745216,95.3239917,92.75870072,92.91781454,92.84665183,91.64882842,95.3239917,93.97285242,91.71072315,90.73437855,91.55847948,91.73138934,94.08506873,0,0,0,89.30495446,90.40207867,92.71268734,91.50633419,90.31502743,89.13857942,88.33767007,89.12730242
 iteration 620,99.8052597,0,94.19035882,93.09818168,87.05589101,90.22768637,98.19987583,95.68389181,94.25589959,94.17241965,0,89.25874382,96.7493746,95.32589225,92.76057963,92.91967228,92.84848844,91.6506444,95.32589225,93.97473159,91.71258097,90.73621543,91.56029572,91.73318719,94.08695027,0,0,0,89.30675049,90.40385834,92.71454775,91.50817598,90.31685081,89.14038457,88.3394474,89.12906404
 iteration 621,99.8072071,0,94.19223798,93.10004201,87.05771079,90.22948419,98.20180102,95.68579503,94.25778111,94.17427974,0,89.26054165,96.75127783,95.3277738,92.76243975,92.92151144,92.85030669,91.65244223,95.3277738,93.97659197,91.71442021,90.73803394,91.56209379,91.73496706,94.088813,0,0,0,89.30852856,90.40562022,92.71638955,91.50999937,90.31865596,89.14217166,88.34120695,89.13080804
 iteration 622,99.80913503,0,94.19409836,93.10188375,87.05951237,90.23126404,98.20370695,95.68767922,94.25964381,94.17612122,0,89.26232149,96.75316202,95.32963653,92.76428127,92.92333221,92.85210676,91.65422208,95.32963653,93.97843375,91.71624106,90.73983426,91.56387389,91.73672914,94.0906571,0,0,0,89.31028885,90.40736447,92.71821293,91.51180451,90.32044306,89.14394089,88.34294891,89.1325346
 iteration 623,99.81104368,0,94.19594012,93.10370707,87.06129594,90.23302608,98.20559382,95.68954457,94.26148788,94.17794429,0,89.26408354,96.75502736,95.33148063,92.76610437,92.92513478,92.85388883,91.65598412,95.33148063,93.98025711,91.71804371,90.74161659,91.56563618,91.73847359,94.09248276,0,0,0,89.31203153,90.40909129,92.72001808,91.51359161,90.32221228,89.14569242,88.34467345,89.1342439
 iteration 624,99.81293324,0,94.19776347,93.10551215,87.06306167,90.23477051,98.20746183,95.69139126,94.26331351,94.17974913,0,89.26582797,96.75687406,95.33330629,92.76790924,92.92691932,92.85565308,91.65772855,95.33330629,93.98206223,91.71982832,90.74338109,91.56738085,91.7402006,94.09429017,0,0,0,89.31375679,90.41080084,92.72180517,91.51536084,90.32396381,89.14742644,88.34638074,89.1359361
 iteration 625,99.81480391,0,94.19956859,93.10729919,87.06480974,90.23649749,98.20931115,95.69321949,94.26512089,94.18153592,0,89.26755495,96.75870229,95.33511369,92.76969606,92.92868601,92.85739968,91.65945553,95.33511369,93.98384931,91.72159509,90.74512794,91.56910807,91.74191034,94.0960795,0,0,0,89.3154648,90.41249329,92.7235744,91.51711237,90.32569783,89.14914312,88.34807096,89.13761138
 iteration 626,99.81665587,0,94.20135565,93.10906835,87.06654033,90.23820721,98.21114198,95.69502943,94.26691019,94.18330484,0,89.26926466,96.76051223,95.33690302,92.77146502,92.93043504,92.85912882,91.66116525,95.33690302,93.98561851,91.72334419,90.74685733,91.57081802,91.74360298,94.09785094,0,0,0,89.31715573,90.41416882,92.72532593,91.51884639,90.32741451,89.15084263,88.34974428,89.13926991
 iteration 627,99.81848931,0,94.20312485,93.11081983,87.06825362,90.23989982,98.2129545,95.69682128,94.2686816,94.18505608,0,89.27095728,96.76230408,95.33867446,92.77321629,92.93216658,92.86084067,91.66285786,95.33867446,93.98737002,91.72507581,90.74856942,91.57251088,91.7452787,94.09960466,0,0,0,89.31882974,90.41582759,92.72705995,91.52056306,90.32911402,89.15252514,88.35140087,89.14091186
 iteration 628,99.82030442,0,94.20487635,93.11255378,87.06994977,90.24157551,98.2147489,95.69859521,94.2704353,94.1867898,0,89.27263297,96.764078,95.34042818,92.77495004,92.9338808,92.8625354,91.66453355,95.34042818,93.98910402,91.7267901,90.75026439,91.5741868,91.74693766,94.10134084,0,0,0,89.32048702,90.41746977,92.72877663,91.52226257,90.33079654,89.15419083,88.35304089,89.14253738
 iteration 629,99.82210137,0,94.20661034,93.1142704,87.07162897,90.24323445,98.21652535,95.7003514,94.27217145,94.18850618,0,89.2742919,96.76583419,95.34216437,92.77666645,92.93557788,92.86421318,91.66619249,95.34216437,93.99082067,91.72848725,90.75194241,91.57584596,91.74858003,94.10305967,0,0,0,89.32212772,90.41909553,92.73047614,91.52394509,90.33246223,89.15583987,88.35466451,89.14414665
 iteration 630,99.82388036,0,94.20832698,93.11596985,87.07329137,90.24487679,98.21828404,95.70209002,94.27389025,94.1902054,0,89.27593425,96.76757282,95.34388319,92.77836571,92.93725799,92.86587418,91.66783483,95.34388319,93.99252016,91.73016743,90.75360365,91.57748853,91.75020597,94.1047613,0,0,0,89.32375202,90.42070504,92.73215865,91.52561078,90.33411126,89.15747241,88.35627189,89.14573983
 iteration 631,99.82564156,0,94.21002647,93.11765231,87.07493714,90.24650271,98.22002514,95.70381126,94.27559186,94.19188763,0,89.27756017,96.76929406,95.34558483,92.78004796,92.93892129,92.86751857,91.66946075,95.34558483,93.99420266,91.73183081,90.75524828,91.57911468,91.75181566,94.10644592,0,0,0,89.32536008,90.42229845,92.73382434,91.52725981,90.3357438,89.15908863,88.3578632,89.14731707
 iteration 632,99.82738514,0,94.21170895,93.11931794,87.07656646,90.24811237,98.22174884,95.70551529,94.27727645,94.19355303,0,89.27916983,96.77099809,95.34726945,92.7817134,92.94056797,92.86914652,91.67107041,95.34726945,93.99586833,91.73347756,90.75687646,91.58072457,91.75340925,94.10811369,0,0,0,89.32695205,90.42387592,92.73547338,91.52889236,90.33736002,89.16068868,88.35943859,89.14887854
 iteration 633,99.82911129,0,94.21337461,93.12096692,87.07817949,90.24970594,98.22345529,95.70720228,94.2789442,94.19520179,0,89.28076339,96.77268507,95.34893722,92.78336218,92.94219818,92.87075819,91.67266397,95.34893722,93.99751734,91.73510783,90.75848836,91.58231835,91.7549869,94.10976479,0,0,0,89.3285281,90.42543762,92.73710592,91.53050858,90.33896008,89.16227274,88.36099824,89.1504244
 iteration 634,99.83082018,0,94.21502362,93.12259941,87.07977638,90.25128356,98.22514468,95.7088724,94.28059527,94.19683405,0,89.28234102,96.77435519,95.35058831,92.78499448,92.94381208,92.87235375,91.6742416,95.35058831,93.99914986,91.73672181,90.76008414,91.5838962,91.75654878,94.11139937,0,0,0,89.3300884,90.42698371,92.73872214,91.53210863,90.34054413,89.16384095,88.36254228,89.1519548
 iteration 635,99.83251197,0,94.21665613,93.12421557,87.08135731,90.25284542,98.22681717,95.71052581,94.28222983,94.19844999,0,89.28390287,96.77600861,95.3522229,92.78661045,92.94540985,92.87393334,91.67580346,95.3522229,94.00076606,91.73831964,90.76166397,91.58545827,91.75809503,94.11301761,0,0,0,89.33163309,90.42851433,92.74032219,91.53369269,90.34211235,89.16539349,88.36407089,89.15346989
 iteration 636,99.83418685,0,94.21827232,93.12581557,87.08292243,90.25439165,98.22847294,95.71216269,94.28384804,94.20004977,0,89.28544911,96.77764549,95.35384114,92.78821026,92.94699164,92.87549715,91.67734969,95.35384114,94.0023661,91.7399015,90.76322799,91.58700472,91.75962583,94.11461967,0,0,0,89.33316233,90.43002965,92.74190625,91.5352609,90.34366488,89.16693049,88.36558421,89.15496984
 iteration 637,99.83584499,0,94.21987235,93.12739957,87.08447189,90.25592242,98.23011216,95.71378321,94.28545007,94.20163356,0,89.28697988,96.779266,95.35544319,92.78979407,92.94855761,92.87704531,91.67888046,95.35544319,94.00395013,91.74146754,90.76477638,91.5885357,91.76114132,94.1162057,0,0,0,89.33467628,90.43152981,92.74347446,91.53681343,90.34520189,89.16845213,88.36708239,89.15645478
 iteration 638,99.83748654,0,94.22145638,93.12896773,87.08600586,90.25743789,98.23173498,95.71538752,94.28703608,94.2032015,0,89.28849534,96.78087031,95.35702923,92.79136205,92.95010792,92.87857799,91.68039593,95.35702923,94.00551833,91.74301792,90.76630928,91.59005138,91.76264165,94.11777588,0,0,0,89.3361751,90.43301497,92.745027,91.53835044,90.34672352,89.16995855,88.3685656,89.15792488
 iteration 639,99.83911167,0,94.22302456,93.13052021,87.0875245,90.2589382,98.23334157,95.71697578,94.28860623,94.20475377,0,89.28999565,96.78245858,95.3585994,92.79291434,92.95164273,92.88009535,91.68189623,95.3585994,94.00707084,91.74455279,90.76782685,91.5915519,91.76412698,94.11933035,0,0,0,89.33765892,90.43448528,92.746564,91.53987208,90.34822994,89.17144991,88.37003397,89.15938027
 iteration 640,99.84072055,0,94.22457707,93.13205716,87.08902794,90.2604235,98.2349321,95.71854816,94.29016068,94.20629051,0,89.29148096,96.78403096,95.36015387,92.79445111,92.95316219,92.88159753,91.68338154,95.36015387,94.00860783,91.74607232,90.76932925,91.59303741,91.76559745,94.12086928,0,0,0,89.3391279,90.43594089,92.74808564,91.5413785,90.3497213,89.17292635,88.37148766,89.16082111
 iteration 641,99.84231335,0,94.22611405,93.13357875,87.09051635,90.26189395,98.23650672,95.72010482,94.29169959,94.20781189,0,89.29295141,96.78558762,95.3616928,92.79597252,92.95466645,92.88308469,91.68485199,95.3616928,94.01012945,91.74757665,90.77081662,91.59450807,91.76705323,94.12239282,0,0,0,89.3405822,90.43738194,92.74959206,91.54286985,90.35119774,89.17438803,88.37292681,89.16224754
 iteration 642,99.84389021,0,94.22763566,93.13508512,87.09198988,90.2633497,98.23806559,95.72164591,94.2932231,94.20931805,0,89.29440716,96.78712871,95.36321634,92.79747871,92.95615567,92.88455698,91.68630774,95.36321634,94.01163585,91.74906593,90.77228912,91.59596402,91.76849444,94.12390112,0,0,0,89.34202195,90.43880858,92.75108342,91.5443463,90.35265942,89.17583509,88.37435157,89.16365971
 iteration 643,99.84545131,0,94.22914205,93.13657642,87.09344867,90.26479089,98.23960888,95.7231716,94.29473138,94.21080915,0,89.29584835,96.78865439,95.36472465,92.79896984,92.95763,92.88601454,91.68774893,95.36472465,94.01312719,91.75054033,90.77374689,91.59740541,91.76992124,94.12539434,0,0,0,89.34344731,90.44022096,92.75255986,91.54580798,90.35410648,89.17726768,88.37576208,89.16505775
 iteration 644,99.8469968,0,94.23063338,93.13805281,87.09489287,90.26621767,98.24113673,95.72468202,94.29622458,94.21228534,0,89.29727513,96.79016482,95.36621787,92.80044606,92.95908959,92.88745753,91.68917571,95.36621787,94.01460361,91.75199998,90.77519009,91.59883239,91.77133377,94.12687263,0,0,0,89.34485841,90.44161921,92.75402154,91.54725504,90.35553907,89.17868595,88.37715849,89.16644182
 iteration 645,99.84852683,0,94.2321098,93.13951444,87.09632264,90.26763018,98.24264931,95.72617734,94.29770285,94.21374677,0,89.29868764,96.79166014,95.36769615,92.80190751,92.96053458,92.88888609,91.69058822,95.36769615,94.01606527,91.75344503,90.77661885,91.6002451,91.77273218,94.12833614,0,0,0,89.3462554,90.44300347,92.7554686,91.54868763,90.35695734,89.18009003,88.37854093,89.16781204
 iteration 646,99.85004156,0,94.23357145,93.14096145,87.0977381,90.26902857,98.24414676,95.72765771,94.29916633,94.21519359,0,89.30008603,96.7931405,95.36915966,92.80335435,92.96196512,92.89030037,91.69198661,95.36915966,94.01751232,91.75487563,90.77803333,91.60164368,91.77411661,94.12978501,0,0,0,89.34763842,90.4443739,92.75690119,91.55010589,90.35836142,89.18148007,88.37990955,89.16916857
 iteration 647,99.85154115,0,94.23501849,93.14239399,87.09913941,90.27041297,98.24562923,95.72912327,94.30061518,94.21662593,0,89.30147043,96.79460607,95.37060853,92.80478672,92.96338136,92.8917005,91.69337101,95.37060853,94.01894489,91.75629193,90.77943366,91.60302827,91.77548718,94.13121939,0,0,0,89.34900761,90.44573062,92.75831946,91.55150998,90.35975146,89.18285621,88.38126448,89.17051152
 iteration 648,99.85302574,0,94.23645106,93.14381221,87.1005267,90.27178353,98.24709688,95.73057418,94.30204954,94.21804396,0,89.30284099,96.79605697,95.37204291,92.80620477,92.96478343,92.89308663,91.69474157,95.37204291,94.02036314,91.75769406,90.78081999,91.60439902,91.77684406,94.13263943,0,0,0,89.35036311,90.44707377,92.75972354,91.55290002,90.3611276,89.18421859,88.38260586,89.17184105
 iteration 649,99.85449548,0,94.2378693,93.14521624,87.10190013,90.27314038,98.24854985,95.73201058,94.30346955,94.2194478,0,89.30419784,96.79749337,95.37346295,92.80760864,92.96617149,92.8944589,91.69609842,95.37346295,94.0217672,91.75908218,90.78219246,91.60575606,91.77818736,94.13404526,0,0,0,89.35170505,90.4484035,92.76111358,91.55427616,90.36248998,89.18556735,88.38393383,89.17315728
 iteration 650,99.85595052,0,94.23927335,93.14660624,87.10325982,90.27448367,98.2499883,95.73343261,94.30487537,94.2208376,0,89.30554112,96.79891541,95.37486879,92.80899847,92.96754566,92.89581744,91.69744171,95.37486879,94.02315723,91.76045641,90.7835512,91.60709953,91.77951724,94.13543704,0,0,0,89.35303358,90.44971992,92.76248972,91.55563854,90.36383874,89.18690262,88.38524852,89.17446035
 iteration 651,99.85739102,0,94.24066337,93.14798233,87.10460591,90.27581352,98.25141236,95.73484042,94.30626713,94.22221351,0,89.30687098,96.80032322,95.37626057,92.8103744,92.96890609,92.8971624,91.69877156,95.37626057,94.02453335,91.7618169,90.78489635,91.60842957,91.78083381,94.1368149,0,0,0,89.35434881,90.45102318,92.7638521,91.55698729,90.36517401,89.18822453,88.38655007,89.17575039
 iteration 652,99.85881711,0,94.24203949,93.14934466,87.10593854,90.27713007,98.25282218,95.73623416,94.30764497,94.22357565,0,89.30818753,96.80171696,95.37763843,92.81173657,92.97025292,92.89849392,91.70008811,95.37763843,94.02589571,91.76316378,90.78622805,91.60974631,91.78213722,94.13817899,0,0,0,89.3556509,90.45231341,92.76520086,91.55832256,90.36649592,89.18953323,88.38783859,89.17702753
 iteration 653,99.86022894,0,94.24340184,93.15069337,87.10725784,90.27843346,98.2542179,95.73761396,94.30900903,94.22492418,0,89.30949092,96.80309676,95.37900251,92.81308512,92.97158627,92.89981211,91.7013915,95.37900251,94.02724445,91.7644972,90.78754644,91.61104987,91.78342759,94.13952943,0,0,0,89.35693997,90.45359074,92.76653613,91.55964448,90.36780462,89.19082884,88.38911423,89.1782919
 iteration 654,99.86162665,0,94.24475058,93.15202859,87.10856396,90.27972381,98.25559966,95.73897996,94.31035945,94.22625922,0,89.31078127,96.80446276,95.38035295,92.81442019,92.9729063,92.90111713,91.70268185,95.38035295,94.0285797,91.76581728,90.78885164,91.61234041,91.78470506,94.14086637,0,0,0,89.35821614,90.45485529,92.76785804,91.56095318,90.36910023,89.19211149,88.39037712,89.17954362
 iteration 655,99.86301038,0,94.24608582,93.15335046,87.10985701,90.28100126,98.2569676,95.7403323,94.31169637,94.22758091,0,89.31205872,96.8058151,95.38168989,92.8157419,92.97421312,92.90240909,91.7039593,95.38168989,94.0299016,91.76712416,90.79014379,91.61361803,91.78596975,94.14218993,0,0,0,89.35947956,90.4561072,92.76916674,91.56224879,90.37038288,89.19338132,88.39162738,89.18078283
 iteration 656,99.86438028,0,94.24740771,93.15465912,87.11113713,90.28226594,98.25832187,95.74167112,94.31301991,94.22888938,0,89.31332339,96.80715392,95.38301346,92.8170504,92.97550688,92.90368813,91.70522398,95.38301346,94.03121028,91.76841797,90.79142301,91.61488289,91.7872218,94.14350027,0,0,0,89.36073033,90.45734658,92.77046235,91.56353144,90.37165271,89.19463845,88.39286513,89.18200964
 iteration 657,99.86573647,0,94.24871639,93.15595468,87.11240445,90.28351797,98.25966259,95.74299655,94.31433023,94.23018477,0,89.31457542,96.80847934,95.38432379,92.81834581,92.9767877,92.90495439,91.70647601,95.38432379,94.03250588,91.76969884,90.79268945,91.61613509,91.78846133,94.1447975,0,0,0,89.36196861,90.45857358,92.771745,91.56480127,90.37290984,89.19588301,88.39409051,89.18322419
 iteration 658,99.86707911,0,94.25001198,93.15723729,87.11365909,90.28475748,98.26098991,95.74430872,94.31562744,94.2314672,0,89.31581493,96.80979152,95.38562102,92.81962827,92.97805571,92.90620798,91.70771552,95.38562102,94.03378851,91.77096691,90.79394322,91.61737477,91.78968846,94.14608175,0,0,0,89.36319449,90.4597883,92.77301483,91.56605839,90.3741544,89.19711512,88.39530363,89.18442659
 iteration 659,99.86840832,0,94.25129461,93.15850707,87.11490119,90.28598459,98.26230395,95.74560778,94.31691167,94.23273681,0,89.31704205,96.81109057,95.38690528,92.8208979,92.97931104,92.90744903,91.70894263,95.38690528,94.03505833,91.77222229,90.79518445,91.61860205,91.79090332,94.14735317,0,0,0,89.36440812,90.46099088,92.77427196,91.56730295,90.37538651,89.19833491,88.39650462,89.18561697
 iteration 660,99.86972424,0,94.25256441,93.15976416,87.11613087,90.28719943,98.26360486,95.74689384,94.31818307,94.23399373,0,89.31825689,96.81237664,95.38817669,92.82215484,92.98055382,92.90867768,91.71015747,95.38817669,94.03631544,91.77346512,90.79641327,91.61981707,91.79210604,94.14861187,0,0,0,89.36560962,90.46218143,92.77551651,91.56853506,90.3766063,89.1995425,88.3976936,89.18679544
